file|split|txt|ipa
GE037_95|train|aber im rahmen der koalition die jetzt nötig ist werden vermutlich die gleichen politiker am kabinettstisch sitzen die man seit jahren kennt|ɑːbɜ ɪm rɑːmən dɛɾ koːaliːtsɪoːn diː jɛtst nøːtɪç ɪst vɛɾdən fɛɾmuːtlɪç diː ɡlaɪçən poːliːtiːkɜ am kɑbiːnɛtstɪʃ zɪtsən diː man zaɪt jɑːrən kɛnt 
GE037_96|train|das berliner verwaltungsgericht hat festgestellt daß zigeuner aus rumänien keinen anspruch auf politisches asyl in deutschland haben|das bɛɾliːnɜ fɛɾvaltʊŋsɡərɪçt hat fɛstɡəʃtɛlt das tsiːɡɔønɜ aʊs ruːmɛːnɪən kaɪnən anʃpɾʊx aʊf poːliːtɪʃəs ɑzyːl ɪn dɔøtʃlant hɑːbən 
GE037_97|train|der präsident sei nicht mehr handlungsfähig|dɛɾ pɾɛːziːdɛnt zaɪ nɪçt meːɾ handlʊŋsfɛːɪç 
GE037_98|train|tisjakow war schon am ersten verhandlungstag im gerichtssaal zusammengebrochen und in ein krankenhaus gebracht worden|tɪsjakoːf vɑːɾ ʃoːn am eːɾstən fɛɾhandlʊŋstɑːk ɪm ɡərɪçtsɑːl tsuːzamənɡəbɾɔxən ʊnt ɪn aɪn kɾankənhaʊs ɡəbɾaxt vɔɾdən 
GE037_99|train|die dänischen fischer behaupten die zugebilligte wochenquote in einer stunde fischen zu können|diː dɛːnɪʃən fɪʃɜ bəhaʊptən diː tsuːɡeːbɪlɪçtə vɔxənkvoːtə ɪn aɪnɜ ʃtʊndə fɪʃən tsuː kœnən 
GE038_1|train|offenbar wurde niemand verletzt|ɔfənbɑːɾ vʊɐdə niːmant fɛɾlɛtst 
GE038_2|train|kaum war die nachricht aus köln bekannt wurde die frage erhoben ob dort nicht der anfang zu einer zwei-klassen-sicherheit gemacht werde|kaʊm vɑːɾ diː naxrɪçt aʊs kœln bəkant vʊɐdə diː frɑːɡə ɛɾhoːbən ɔp dɔɾt nɪçt dɛɾ anfaŋ tsuː aɪnɜ tsvaɪklasənzɪçɜhaɪt ɡəmaxt vɛɾdə 
GE038_3|train|ein gegenkandidat für den seit 1968 amtierenden staatschef war nicht aufgestellt worden|aɪn ɡeːɡənkandiːdɑːt fyːɾ deːn zaɪt aɪn taʊzənt nɔønhʊndɜt axt ʊntzɛçtsɪç amtiːrəndən ʃtɑːtʃeːf vɑːɾ nɪçt aʊfɡəʃtɛlt vɔɾdən 
GE038_4|train|fast immer geht es um bestechungen bei bauaufträgen|fast ɪmɜ ɡeːt ɛs ʊm bəʃtɛçʊŋən baɪ baʊaʊftɾɛːɡən 
GE038_5|train|ein militärgericht in kairo hat am donnerstag sechs militante muslime zum tode verurteilt|aɪn miːliːtɛɾɡeːrɪçt ɪn kaɪroː hat am dɔnɜstɑːk zɛks miːliːtantə mʊsliːmə tsʊm toːdə fɛɾʊɐtaɪlt 
GE038_6|train|die lohnrunde des jahres 1993 verläuft anders als üblich|diː loːnrʊndə dɛs jɑːrəs aɪn taʊzənt nɔønhʊndɜt dɾaɪ ʊntnɔøntsɪç fɛɾlɔøft andɜs als yːplɪç 
GE038_7|train|dieses soll im sommer 1994 in bangkok formal einen multilateralen dialog über sicherheitspolitische fragen aufnehmen|diːzəs zɔl ɪm zɔmɜ aɪn taʊzənt nɔønhʊndɜt fiːɾ ʊntnɔøntsɪç ɪn baŋkoːk fɔɾmɑːl aɪnən mʊltiːlɑteːrɑːlən diːaloːk ʏbɜ zɪçɜhaɪtspoːliːtɪʃə frɑːɡən aʊfneːmən 
GE038_8|train|ruml sagte ohne die ursprungsländer sei eine befriedigende lösung der ost-west-wanderung nicht möglich in der zukunft sollten auch sie in die verhandlungen einbezogen werden|rʊml zɑːɡtə oːnə diː ʊɐʃpɾʊŋslɛndɜ zaɪ aɪnə bəfriːdɪɡəndə løːzʊŋ dɛɾ ɔstvɛstvandərʊŋ nɪçt møːklɪç ɪn dɛɾ tsuːkʊnft zɔltən aʊx ziː ɪn diː fɛɾhandlʊŋən aɪnbətsoːɡən vɛɾdən 
GE038_9|train|auch die beamtenbesoldung wird nicht unberührt bleiben|aʊx diː bəamtənbəzɔldʊŋ vɪɾt nɪçt ʊnbəryːɾt blaɪbən 
GE038_10|train|gab es sie überhaupt sollte nicht eher über ihre kollaboration geschrieben werden birgit rätsch will einen anfang machen und hat die akten des volksgerichtshofs herangezogen|ɡɑːp ɛs ziː yːbɜhaʊpt zɔltə nɪçt eːɜ ʏbɜ iːrə kɔlaboːratsɪoːn ɡəʃriːbən vɛɾdən bɪɾɡɪt rɛtʃ vɪl aɪnən anfaŋ maxən ʊnt hat diː aktən dɛs fɔlksɡeːrɪçtshoːfs hɛranɡətsoːɡən 
GE038_11|train|am dienstag und mittwoch überflogen polizeihubschrauber mehrfach johannesburg um präsenz zu zeigen|am diːnstɑːk ʊnt mɪtvɔx yːbɜfloːɡən poːliːtsaɪhʊpʃraʊbɜ meːɾfax joːanɛsbʊɐk ʊm pɾɛːzɛnts tsuː tsaɪɡən 
GE038_12|train|die für deutsche verhältnisse zwar weiten aber dennoch für die enormen regenfälle des jahres 1973 zu engen eingedämmten flußläufe konnten die wassermassen nicht mehr aufnehmen|diː fyːɾ dɔøtʃə fɛɾhɛltnɪsə tsvaːɾ vaɪtən ɑːbɜ dɛnɔx fyːɾ diː eːnɔɾmən reːɡənfɛlə dɛs jɑːrəs aɪn taʊzənt nɔønhʊndɜt dɾaɪ ʊntziːptsɪç tsuː ɛŋən aɪnɡədɛmtən flʊslɔøfə kɔntən diː vasɜmasən nɪçt meːɾ aʊfneːmən 
GE038_13|train|auch der sand in den sandkästen wurde ausgetauscht|aʊx dɛɾ zant ɪn deːn zantkɛstən vʊɐdə aʊsɡətaʊʃt 
GE038_14|train|gegen die korruption im öffentlichen bereich vornehmlich bei zahlungen an politiker könne die justiz ohne behinderung vorgehen|ɡeːɡən diː kɔrʊptsɪoːn ɪm œfəntlɪçən bəraɪç foːɾneːmlɪç baɪ tsɑːlʊŋən an poːliːtiːkɜ kœnə diː jʊstiːts oːnə bəhɪndərʊŋ foːɾɡeːən 
GE038_15|train|die kämpfe zwischen muslimischen und kroatischen einheiten sind unterdessen spürbar abgeflaut|diː kɛmpfə tsvɪʃən mʊsliːmɪʃən ʊnt kɾoːɑːtɪʃən aɪnhaɪtən zɪnt ʊntɜdɛsən ʃpyːɾbɑːɾ apɡəflaʊt 
GE038_16|train|auch in der kieler staatskanzlei ist man bestürzt über nilius' geständnis|aʊx ɪn dɛɾ kiːlɜ ʃtɑːtskantslaɪ ɪst man bəʃtʏɾtst ʏbɜ niːliːʊs ɡəʃtɛndnɪs 
GE038_17|train|nach angaben der polizei begannen die eltern gemeinsam mit bekannten kurz nach 18|nɑːx anɡɑːbən dɛɾ poːliːtsaɪ bəɡanən diː ɛltɜn ɡəmaɪnzɑːm mɪt bəkantən kʊɐts nɑːx axtseːn 
GE038_18|train|das von dem frankfurter oberstaatsanwalt körner erarbeitete gutachten stellt überlebenshilfe gesundheitsfürsorge und aids-prävention für schwerstabhängige in den mittelpunkt|das fɔn deːm fraŋkfʊɐtɜ oːbɜʃtɑːtzanvalt kœɾnɜ ɛɾaɾbaɪtətə ɡuːtaxtən ʃtɛlt yːbɜleːbənshɪlfə ɡəzʊnthaɪtsfʏɾzɔɾɡə ʊnt aɪtspɾɛːvəntsɪoːn fyːɾ ʃveːɾstaphɛŋɪɡə ɪn deːn mɪtəlpʊŋkt 
GE038_19|train|ein gesicht aus dem alle gesichtszüge gefallen sind ausdruckslos nackt vor angst|aɪn ɡəzɪçt aʊs deːm alə ɡəzɪçtstsyːɡə ɡəfalən zɪnt aʊsdɾʊksloːs nakt fɔɾ aŋst 
GE038_20|train|zwar einigte man sich inzwischen auf eine frist von sechs monaten|tsvaːɾ aɪnɪɡtə man zɪç ɪntsvɪʃən aʊf aɪnə frɪst fɔn zɛks moːnɑːtən 
GE038_21|train|ausgang in die stadt kommt vorerst nicht in frage|aʊsɡaŋ ɪn diː ʃtat kɔmt foːɾeːɾst nɪçt ɪn frɑːɡə 
GE038_22|train|nach der steinkühler-affäre schien es geraten erst einmal abzuwarten|nɑːx dɛɾ ʃtaɪnkyːlərafɛːrə ʃiːn ɛs ɡərɑːtən eːɾst aɪnmɑːl aptsuːvaɾtən 
GE038_23|train|wann wenn nicht in solcher zeit könne der öffentliche dienst entschlackt und entkrustet werden ist engholms überlegung|van vɛn nɪçt ɪn zɔlçɜ tsaɪt kœnə dɛɾ œfəntlɪçə diːnst ɛntʃlakt ʊnt ɛntkɾʊstət vɛɾdən ɪst ɛŋhɔlms yːbɜleːɡʊŋ 
GE038_24|train|diese entwicklung verstärkte sich nach dem zusammenbruch des warschauer paktes|diːzə ɛntvɪklʊŋ fɛɾʃtɛɾktə zɪç nɑːx deːm tsuːzamənbɾʊx dɛs vaɾʃaʊɜ paktəs 
GE038_25|train|zudem kommen fragen nach der handlungsfähigkeit kloses in fragen der außenpolitik als fraktionsvorsitzender auf|tsuːdeːm kɔmən frɑːɡən nɑːx dɛɾ handlʊŋsfɛːɪçkaɪt kloːzəs ɪn frɑːɡən dɛɾ aʊsənpoːliːtiːk als fraktsɪoːnsfoːɾzɪtsəndɜ aʊf 
GE038_26|train|erörtert werden sollten in kairo auch die lage in südafrika ruanda angola liberia und am horn von afrika|ɛɾœɾtɜt vɛɾdən zɔltən ɪn kaɪroː aʊx diː lɑːɡə ɪn zyːdafriːkɑː ruːandɑː anɡoːlɑː liːbeːriːɑː ʊnt am hɔɾn fɔn afriːkɑː 
GE038_27|train|gällt oder er nicht gezwungen wird bei interesse hilfsmittel zur bedeutungssuche nach solchen abgelegenen wörtern zu nutzen|ɡɛlt oːdɜ ɛɾ nɪçt ɡətsvʊŋən vɪɾd baɪ ɪntərɛsə hɪlfsmɪtəl tsuːɾ bədɔøtʊŋsuːxə nɑːx zoːlçən apɡəleːɡənən vœɾtɜn tsuː nʊtsən 
GE038_28|train|eine gesellschaft die das leben des ungeborenen kindes zur individuellen disposition zu stellen bereit ist untergräbt das unrechtsbewußtsein von eltern|aɪnə ɡəzɛlʃaft diː das leːbən dɛs ʊnɡəboːrənən kɪndəs tsuːɾ ɪndiːviːduːɛlən dɪspoːziːtsɪoːn tsuː ʃtɛlən bəraɪt ɪst ʊntɜɡɾɛːpt das ʊnrɛçtsbeːvʊstzaɪn fɔn ɛltɜn 
GE038_29|train|die vier fdp-abgeordneten könnten ebensogut eine koalition mit der spd bilden|diː fiːɾ ɛfdeːpeːapɡəɔɾdnətən kœntən eːbənzoːɡuːt aɪnə koːaliːtsɪoːn mɪt dɛɾ ɛspeːdeː bɪldən 
GE038_30|train|das andere sei später aufgenommen worden und dokumentiere einschußspuren|das andərə zaɪ ʃpɛːtɜ aʊfɡənɔmən vɔɾdən ʊnt doːkuːməntiːrə aɪnʃʊsspuːrən 
GE038_31|train|rassistische und gewalttätige wirrköpfe gibt es überall in berlin und hamburg nicht anders als in london paris oder rom|rasɪstɪʃə ʊnt ɡəvaltɛːtɪɡə vɪɾkœpfə ɡiːpt ɛs yːbɜal ɪn bɛɾliːn ʊnt hambʊɐk nɪçt andɜs als ɪn lɔndoːn pɑrɪs oːdɜ roːm 
GE038_32|train|im jahr 1958 sei so frau wettig-danielmeier die besoldung der mitglieder des spd-parteivorstands abgeschafft worden|ɪm jɑːɾ aɪn taʊzənt nɔønhʊndɜt axt ʊntfʏnftsɪç zaɪ zoː fraʊ vɛtɪɡdɑniːlmaɪɜ diː bəzɔldʊŋ dɛɾ mɪtɡliːdɜ dɛs ɛspeːdeːpaɾtaɪvɔɾstants apɡəʃaft vɔɾdən 
GE038_33|train|warum soll man sich denn da einmischen sollen es doch die anderen tun|vɑːrʊm zɔl man zɪç dɛn dɑː aɪnmɪʃən zɔlən ɛs dɔx diː andərən tuːn 
GE038_34|train|von traditioneller parteiarbeit mitgliederversammlungen und sitzungen will die jugend nichts mehr wissen|fɔn tɾɑdiːtsɪoːnɛlɜ paɾtaɪaɾbaɪt mɪtɡliːdɛɾfɜzamlʊŋən ʊnt zɪtsʊŋən vɪl diː juːɡənt nɪçts meːɾ vɪsən 
GE038_35|train|die unionisten sind eingeschüchtert|diː uːnɪoːnɪstən zɪnt aɪnɡəʃʏçtɜt 
GE038_36|train|eine solch schlechte beurteilung für einen präsidenten nach nur vier monaten amtszeit hat es seit dem zweiten weltkrieg nicht gegeben|aɪnə zɔlç ʃlɛçtə bəʊɐtaɪlʊŋ fyːɾ aɪnən pɾɛːziːdɛntən nɑːx nuːɾ fiːɾ moːnɑːtən amtstsaɪt hat ɛs zaɪt deːm tsvaɪtən vɛltkɾiːk nɪçt ɡəɡeːbən 
GE038_37|train|nach ansicht des blattes kann die gewalt der extremisten nur durch dieselbe gewalt gebrochen werden|nɑːx anzɪçt dɛs blatəs kan diː ɡəvalt dɛɾ ɛkstɾeːmɪstən nuːɾ dʊɐç diːzɛlbə ɡəvalt ɡəbɾɔxən vɛɾdən 
GE038_38|train|der aus der politik ausgeschiedene ddr-bürgerrechtler reich wahrt seine kandidatur mit der kraft dessen der weiß daß er unterliegen wird|dɛɾ aʊs dɛɾ poːliːtiːk aʊsɡəʃiːdənə deːdeːɛɾbʏɾɡɜrɛçtlɜ raɪç vɑːɾt zaɪnə kandiːdɑtuːɾ mɪt dɛɾ kɾaft dɛsən dɛɾ vaɪs das ɛɾ ʊntɜliːɡən vɪɾt 
GE038_39|train|in einem der wenigen hochhäuser am rande der kleinstadt lebt margarete peters|ɪn aɪnəm dɛɾ veːnɪɡən hoːxhɔøzɜ am randə dɛɾ klaɪnstat leːpt maɾɡarətə peːtɜs 
GE038_40|train|das kommando habe die beiden in einer unterführung des bahnhofs verhaften wollen|das kɔmandoː hɑːbə diː baɪdən ɪn aɪnɜ ʊntɜfyːrʊŋ dɛs bɑːnhoːfs fɛɾhaftən vɔlən 
GE038_41|train|roter verbundstein nach vorn heraus grauer waschbeton im hinterhof zwei wege ohne ausweg eine wahl ohne chance|roːtɜ fɛɾbʊntstaɪn nɑːx fɔɾn hɛraʊs ɡɾaʊɜ vaʃbətoːn ɪm hɪntɜhoːf tsvaɪ veːɡə oːnə aʊsveːk aɪnə vɑːl oːnə ʃɑ̃sə 
GE038_42|train|er versucht sie zu ergründen|ɛɾ fɛɾzuːxt ziː tsuː ɛɾɡɾʏndən 
GE038_43|train|welche ministerien umbesetzt werden sollen ist noch nicht bekannt|vɛlçə miːnɪsteːriːən ʊmbəzɛtst vɛɾdən zɔlən ɪst nɔx nɪçt bəkant 
GE038_44|train|während weiße politiker die nationalpartei verließen strömten ihr farbige und indische abgeordnete zu|vɛːrənt vaɪsə poːliːtiːkɜ diː natsɪoːnalpaɾtaɪ fɛɾliːsən ʃtɾœmtən iːɾ faɾbɪɡə ʊnt ɪndɪʃə apɡəɔɾdnətə tsuː 
GE038_45|train|das sieht eine neue satzung vor die die hamburger cdu am wochenende nach kontrovers geführter diskussion beschlossen hat|das ziːt aɪnə nɔøə zatsʊŋ fɔɾ diː diː hambʊɐɡɜ seːdeːuː am vɔxənəndə nɑːx kɔntɾoːvɜs ɡəfyːɾtɜ dɪskʊsjoːn bəʃlɔsən hat 
GE038_46|train|juli um eine sekunde länger sein als gewöhnliche tage|juːliː ʊm aɪnə zeːkʊndə lɛŋɜ zaɪn als ɡəvøːnlɪçə tɑːɡə 
GE038_47|train|dabei wird es in den nächsten monaten vor allem um die neue verfassung des landes gehen|dɑːbaɪ vɪɾt ɛs ɪn deːn nɛçstən moːnɑːtən fɔɾ aləm ʊm diː nɔøə fɛɾfasʊŋ dɛs landəs ɡeːən 
GE038_48|train|versuche den bau abzustützen mußten am samstag abgebrochen werden weil der nordostflügel des hotels ebenfalls auf den darunterliegenden strand rutschte|fɛɾzuːxə deːn baʊ aptsuːʃtʏtsən mʊstən am zamstɑːk apɡəbɾɔxən vɛɾdən vaɪl dɛɾ nɔɾtɔstflyːɡəl dɛs hoːtəls eːbənfals aʊf deːn dɑːrʊntɜliːɡəndən ʃtɾant rʊtʃtə 
GE038_49|train|dieses gesetz existiert aber noch nicht|diːzəs ɡəzɛts ɛksɪstiːɾt ɑːbɜ nɔx nɪçt 
GE038_50|train|das fußvolk wird nur verwirrt|das fʊsfɔlk vɪɾd nuːɾ fɛɾvɪɾt 
GE038_51|train|gleichzeitig betont der verfasser daß zuweilen auch jelzin die vergangenheit einholt|ɡlaɪçtsaɪtɪç bətɔnt dɛɾ fɛɾfasɜ das tsuːvaɪlən aʊx jɛltsiːn diː fɛɾɡaŋənhaɪt aɪnhɔlt 
GE038_52|train|die kontroversen mit dem cdu-landeschef wuchsen|diː kɔntɾoːvɜzən mɪt deːm seːdeːuːlandəsʃɛf vʊxzən 
GE038_53|train|wenn mittels pressionen die angestammte nichtserbische bevölkerung allmählich abwandere habe serbien sein ziel erreicht|vɛn mɪtəls pɾɛsjoːnən diː anɡəʃtamtə nɪçtzɜbɪʃə bəfœlkərʊŋ almɛːlɪç apvandərə hɑːbə zɛɾbiːən zaɪn tsiːl ɛɾraɪçt 
GE038_54|train|ein dorn im auge ist vielen aber vor allem die vorgesehene währungsunion die tatsächlich einschneidende restriktionen bis hin zur staatlichen kreditaufnahme mit sich bringt|aɪn dɔɾn ɪm aʊɡə ɪst fiːlən ɑːbɜ fɔɾ aləm diː foːɾɡəzeːənə vɛːrʊŋsuːnjoːn diː tatzɛçlɪç aɪnʃnaɪdəndə rɛstɾɪktsɪoːnən bɪs hɪn tsuːɾ ʃtɑːtlɪçən kɾeːdiːtaʊfnɑːmə mɪt zɪç bɾɪŋt 
GE038_55|train|der 64 jahre alte ehemalige mielke-stellvertreter gerhard neiber ist in berlin verhaftet und in untersuchungshaft genommen worden|dɛɾ fiːɾ ʊntzɛçtsɪç jɑːrə altə eːeːmɑlɪɡə miːlkəʃtɛlfɜtɾətɜ ɡɛɾhaɾt naɪbɜ ɪst ɪn bɛɾliːn fɛɾhaftət ʊnt ɪn ʊntɜzuːxʊŋshaft ɡənɔmən vɔɾdən 
GE038_56|train|vermutlich schon am vergangenen wochenende seien insgesamt 15 grabsteine umgestürzt worden und dabei zerbrochen teilte die polizei mit|fɛɾmuːtlɪç ʃoːn am fɛɾɡaŋənən vɔxənəndə zaɪən ɪnsɡeːzamt fʏnftseːn ɡɾapstaɪnə ʊmɡəʃtʏɾtst vɔɾdən ʊnt dɑːbaɪ tsɛɾbɾɔxən taɪltə diː poːliːtsaɪ mɪt 
GE038_57|train|wie ein sprecher des japanischen außenministeriums am sonntag mitteilte hofft japan auf eine fortsetzung des bisherigen politischen kurses im kreml|viː aɪn ʃpɾɛçɜ dɛs japɑnɪʃən aʊsənmiːnɪsteːriːʊms am zɔntɑːk mɪttaɪltə hɔft japɑːn aʊf aɪnə fɔɾtzɛtsʊŋ dɛs bɪsheːrɪɡən poːliːtɪʃən kʊɐzəs ɪm kɾɛml 
GE038_58|train|es geschieht was oft befürchtet wurde die konfrontation verwandelt sich in eine kollision|ɛs ɡəʃiːt vas ɔft bəfʏɾçtət vʊɐdə diː kɔnfrɔntatsɪoːn fɛɾvandəlt zɪç ɪn aɪnə kɔliːzjoːn 
GE038_59|train|noch vor kurzem hatten sich die baugenossenschaften vor gericht gegen vorwürfe von mieterorganisationen gewehrt|nɔx fɔɾ kʊɐtsəm hatən zɪç diː baʊɡənɔsənʃaftən fɔɾ ɡərɪçt ɡeːɡən foːɾvʏɾfə fɔn miːteːrɔɾɡaniːzatsɪoːnən ɡəveːɾt 
GE038_60|train|bei den beiden ersten malen habe das herz des kindes noch geschlagen|baɪ deːn baɪdən eːɾstən mɑːlən hɑːbə das hɛɾts dɛs kɪndəs nɔx ɡəʃlɑːɡən 
GE038_61|train|hinweise die gert bastian als täter in frage stellen gibt es nicht|hɪnvaɪzə diː ɡɛɾt bastiːɑːn als tɛːtɜ ɪn frɑːɡə ʃtɛlən ɡiːpt ɛs nɪçt 
GE038_62|train|vom demokratischen sozialismus in europa die rede sein soll|fɔm deːmoːkɾɑːtɪʃən zoːtsiːalɪsmʊs ɪn ɔøoːpɑː diː reːdə zaɪn zɔl 
GE038_63|train|ergebnisse sollen voraussichtlich an diesem freitag vorgelegt werden|ɛɾɡeːbnɪsə zɔlən foːraʊszɪçtlɪç an diːzəm fraɪtɑːk foːɾɡəleːkt vɛɾdən 
GE038_64|train|des neuen heimlichen stars der cdu heinz eggert muß den parteivorsitzenden ins mark treffen|dɛs nɔøən haɪmlɪçən ʃtɑːɾs dɛɾ seːdeːuː haɪnts ɛɡɜt muːs deːn paɾtaɪvɔɾzɪtsəndən ɪns maɾk tɾɛfən 
GE038_65|train|viele wissen es besser denn sie haben eigene erfahrungen in der bundesrepublik gemacht|fiːlə vɪsən ɛs bɛsɜ dɛn ziː hɑːbən aɪɡənə ɛɾfɑːrʊŋən ɪn dɛɾ bʊndəsreːpuːbliːk ɡəmaxt 
GE038_66|train|das ist ein guter unserer verantwortung angemessener schritt|das ɪst aɪn ɡuːtɜ ʊnzərɜ fɛɾantvɔɾtʊŋ anɡəmɛsənɜ ʃrɪt 
GE038_67|train|august dem tag an dem die bezirksverordnetenversammlung das nächste mal tagt könne in der sache gar nichts geschehen ließ das amt verlauten|aʊɡʊst deːm tɑːɡ an deːm diː bətsɪɾksfeːrɔɾdneːtɛnfɜzamlʊŋ das nɛçstə mɑːl tɑːkt kœnə ɪn dɛɾ zaxə ɡɑːɾ nɪçts ɡəʃeːən liːs das amt fɛɾlaʊtən 
GE038_68|train|dort trat am donnerstag die justiz gegen weitere parteipolitiker in aktion|dɔɾt tɾɑːt am dɔnɜstɑːk diː jʊstiːts ɡeːɡən vaɪtərə paɾtaɪpoːliːtiːkɜ ɪn aktsɪoːn 
GE038_69|train|bevorzugt oder benachteiligt werden|bəfoːɾtsuːkt oːdɜ bənaxtaɪlɪçt vɛɾdən 
GE038_70|train|in zwei fällen verfehlte er sein ziel knapp|ɪn tsvaɪ fɛlən fɛɾfeːltə ɛɾ zaɪn tsiːl knap 
GE038_71|train|bei jenen enteignungen habe die ddr eine völkerrechtlich abgesicherte souveränität gehabt|baɪ jeːnən ɛntaɪɡnʊŋən hɑːbə diː deːdeːɛɾ aɪnə fœlkɜrɛçtlɪç apɡəzɪçɜtə zuːveːrɛːniːtɛːt ɡəhɑːpt 
GE038_72|train|außerdem wurden zum ersten mal weniger rauschgiftkonsumenten registriert|aʊsɜdeːm vʊɐdən tsʊm eːɾstən mɑːl veːnɪɡɜ raʊʃɡɪftkɔnzuːmɛntən reːɡɪstɾiːɾt 
GE038_73|train|ein großteil dient der versorgung des eigenen landes der rest wird an die türkei an iran und europa verkauft|aɪn ɡɾɔstaɪl diːnt dɛɾ fɛɾzɔɾɡʊŋ dɛs aɪɡənən landəs dɛɾ rɛst vɪɾd an diː tʏɾkaɪ an iːrɑːn ʊnt ɔøoːpɑː fɛɾkaʊft 
GE038_74|train|das präsidium wandte sich im rundfunk mit der aufforderung an die kriegsparteien flüchtlinge in ihre heimat zurückkehren zu lassen|das pɾɛːziːdiːʊm vantə zɪç ɪm rʊntfʊŋk mɪt dɛɾ aʊffɔɾdərʊŋ an diː kɾiːkspaɾtaɪən flʏçtlɪŋə ɪn iːrə haɪmɑːt tsuːrʏkkeːrən tsuː lasən 
GE038_75|train|der schichtleiter und ein weiteres mitglied der bedienungsmannschaft hätten so die werksleitung den schaden an dem band begutachten wollen|dɛɾ ʃɪçtlaɪtɜ ʊnt aɪn vaɪtərəs mɪtɡliːt dɛɾ bədiːnʊŋsmanʃaft hɛtən zoː diː vɛɾkslaɪtʊŋ deːn ʃɑːdən an deːm bant bəɡuːtaxtən vɔlən 
GE038_76|train|im letzten quartal 1991 waren es noch 232|ɪm lɛtstən kvaɾtɑːl aɪn taʊzənt nɔønhʊndɜt aɪn ʊntnɔøntsɪç vɑːrən ɛs nɔx tsvaɪhʊndɜt tsvaɪ ʊntdɾaɪsɪç 
GE038_77|train|gleichwohl erwägt man in der augsburger stadtverwaltung den parteitag zu verbieten|ɡlaɪçvoːl ɛɾvɛːkt man ɪn dɛɾ aʊksbʊɐɡɜ ʃtatfɜvaltʊŋ deːn paɾtaɪtɑːk tsuː fɛɾbiːtən 
GE038_78|train|die kroaten versuchen die tatsache auszunützen daß der kriegsminister der bosnischen regierung kroate ist|diː kɾoːɑːtən fɛɾzuːxən diː tatzaxə aʊstsuːnʏtsən das dɛɾ kɾiːksmiːnɪstɜ dɛɾ bɔsnɪʃən reːɡiːrʊŋ kɾoːɑːtə ɪst 
GE038_79|train|es gibt keine auskünfte darüber warum dies so ist|ɛs ɡiːpt kaɪnə aʊskʏnftə dɑːryːbɜ vɑːrʊm diːs zoː ɪst 
GE038_80|train|für den erhalt der pädagogischen hochschulen spricht nach ansicht trothas daß in kleineren einheiten besser gearbeitet werden könne|fyːɾ deːn ɛɾhalt dɛɾ pɛːdaɡoːɡɪʃən hoːxʃuːlən ʃpɾɪçt nɑːx anzɪçt tɾɔthɑːs das ɪn klaɪnərən aɪnhaɪtən bɛsɜ ɡəaɾbaɪtət vɛɾdən kœnə 
GE038_81|train|ob dieser überhaupt regieren kann wird sich zeigen|ɔp diːzɜ yːbɜhaʊpt reːɡiːrən kan vɪɾt zɪç tsaɪɡən 
GE038_82|train|rein rechnerisch läßt sich aus dieser allgemeinen formel eben eine verteuerung des bisher nicht kostendeckenden ortsverkehrs und eine sehr deutliche verbilligung der ferngespräche ableiten|raɪn rɛçnərɪʃ lɛst zɪç aʊs diːzɜ alɡeːmaɪnən fɔɾməl eːbən aɪnə fɛɾtɔøərʊŋ dɛs bɪsheːɾ nɪçt kɔstəndɛkəndən ɔɾtsfɛɾkeːɾs ʊnt aɪnə zeːɾ dɔøtlɪçə fɛɾbɪlɪɡʊŋ dɛɾ fɛɾŋɛʃpɾɛçə aplaɪtən 
GE038_83|train|der spd-parteivorstand hat sich auf eine strikte ablehnung des spar- und konsolidierungspakets der bundesregierung festgelegt|dɛɾ ɛspeːdeːpaɾtaɪvɔɾstant hat zɪç aʊf aɪnə ʃtɾɪktə apleːnʊŋ dɛs ʃpɑːɾ ʊnt kɔnzoːliːdiːrʊŋspakeːts dɛɾ bʊndəsreːɡiːrʊŋ fɛstɡəleːkt 
GE038_84|train|letztlich läuft das doch auf die these einer allmählichen verbürgerlichung des proletarischen familienlebens hinaus|lɛtstlɪç lɔøft das dɔx aʊf diː teːzə aɪnɜ almɛːlɪçən fɛɾbʏɾɡɜlɪçʊŋ dɛs pɾoːleːtɑrɪʃən famiːlɪənleːbəns hɪnaʊs 
GE038_85|train|das soll jetzt anders werden und die 43|das zɔl jɛtst andɜs vɛɾdən ʊnt diː dɾaɪ ʊntfɪɾtsɪç 
GE038_86|train|das land baden-württemberg habe bislang die forschung von allen sparmaßnahmen ausgenommen|das lant bɑːdənvʏɾtɛmbɜk hɑːbə bɪslaŋ diː fɔɾʃʊŋ fɔn alən ʃpaɾmasnɑːmən aʊsɡənɔmən 
GE038_87|train|vieles müsse entschiedener betrieben werden zum beispiel die privatisierung bei gleichzeitig stärkerem kampf gegen die korruption die sie begleite|fiːləs mʏsə ɛntʃiːdənɜ bətɾiːbən vɛɾdən tsʊm baɪʃpiːl diː pɾiːvɑːtiːziːrʊŋ baɪ ɡlaɪçtsaɪtɪç ʃtɛɾkərəm kampf ɡeːɡən diː kɔrʊptsɪoːn diː ziː bəɡlaɪtə 
GE038_88|train|man könne reisen wohin man wolle sofern man die mittel dazu habe|man kœnə raɪzən voːhiːn man vɔlə zoːfɜn man diː mɪtəl dɑːtsuː hɑːbə 
